KEY_INDEX,CDL_FLAG,CONDITION_CODE,EQUIP_PROB_CODE,FAULT_FLAG,INJ_SEVER_CODE,PERSON_ID,PERSON_TYPE,REPORT_NO,SAF_EQUIP_CODE,SEX_CODE,VEHICLE_ID,COLLISION_TYPE_CODE,C_M_ZONE_FLAG,JUNCTION_CODE,LANE_CODE,LIGHT_CODE,RD_COND_CODE,RD_DIV_CODE,SURF_COND_CODE,WEATHER_CODE,AREA_DAMAGED_CODE_MAIN,BODY_TYPE_CODE,DAMAGE_CODE,HIT_AND_RUN_FLAG,MOVEMENT_CODE,TIME,AGE,LATITUDE,LONGITUDE,cluster,second_label,first_label,second_labeling
7668,N,Apparently Normal,No Misuse,N,No Injury,e6e28a51-813f-4033-8c62-5cb7de4f66e1,D,MSP6272003Y,Shoulder/Lap Belt(s),M,4487f56a-995c-40f6-9ae3-85acab9cc704,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Recreational Vehicle,Functional,N,Slowing or Stopping,2015.1.28 7:38,48,39.61966417,-76.66581383,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7669,N,Apparently Normal,No Misuse,Y,No Injury,d5f09425-f7a3-4fd1-880d-5bddfbb45dc0,D,MSP6272003Y,Shoulder/Lap Belt(s),M,898c9e4e-c487-424c-927e-5dd8d5be7286,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015.1.28 7:38,29,39.61966417,-76.66581383,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7670,N,Apparently Normal,No Misuse,Y,No Injury,c3c85723-9d84-4ac0-bd8f-915334b7b099,D,MSP62720043,Shoulder/Lap Belt(s),M,cbfef7ed-89f5-4242-8908-2bc76b8c4715,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Eleven o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.13 2:57,32,39.39522767,-76.69381117,2,2,교차로가 아닌 차선의 사고,기타
7671,N,Apparently Normal,No Misuse,N,No Injury,de4bd292-679b-4fe1-9661-e3335812560e,D,MSP62720046,Shoulder/Lap Belt(s),M,2d1bf13e-d5b2-4686-b578-a60f0aca6139,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Seven o'clock,Recreational Vehicle,Functional,N,Changing Lanes,2015.2.23 10:38,20,39.39591267,-76.54698117,2,0,교차로가 아닌 차선의 사고,자차 사고
7672,N,Apparently Normal,No Misuse,Y,No Injury,6c0efc45-1001-4ba7-a1c2-87701d518a8d,D,MSP62720046,Shoulder/Lap Belt(s),M,80610793-0b55-41b9-9723-9218c239582c,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.23 10:38,29,39.39591267,-76.54698117,2,3,교차로가 아닌 차선의 사고,등속 주행 중 측면 추돌 사고
7679,N,Apparently Normal,No Misuse,Y,No Injury,8d2e4d2c-8dd4-4157-96c8-37881762f7bb,D,MSP62780036,Shoulder/Lap Belt(s),M,e531a57e-dd4d-42d5-81d8-4570ca881616,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,One-way Trafficway,Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.23 0:00,24,38.98929967,-76.88953567,2,2,교차로가 아닌 차선의 사고,기타
7680,N,Apparently Normal,No Misuse,N,No Injury,829e4229-b37e-48ea-8f7d-46bcde5e7bad,D,MSP6278003F,Shoulder/Lap Belt(s),M,f1c05c0a-c565-4a88-aad8-017c993bed12,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.16 2:09,18,39.0208445,-76.95586167,2,3,교차로가 아닌 차선의 사고,등속 주행 중 측면 추돌 사고
7682,N,Apparently Normal,No Misuse,N,No Injury,a1bccc48-0d09-4676-ae79-7acb2eeec70e,D,MSP6279003M,Shoulder/Lap Belt(s),M,36e84324-0e1d-4025-8439-a94d79609fd8,Same Direction Left Turn,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,One o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.2.19 15:03,59,39.4030905,-76.56770183,2,2,교차로가 아닌 차선의 사고,기타
7692,Y,Apparently Normal,No Misuse,N,No Injury,31045bbc-7434-4e43-a8d6-79947261b87f,D,MSP6288002N,Shoulder/Lap Belt(s),M,032611fc-5da9-4bda-b60e-407f7fa9f039,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Non-collision,Truck Tractor,Functional,N,Moving Constant Speed,2015.3.9 5:21,29,38.37478967,-76.9578725,2,2,교차로가 아닌 차선의 사고,기타
7700,N,Apparently Normal,No Misuse,N,No Injury,6fa0efb6-f2aa-4869-931f-c4335f7fe58e,D,MSP6304003B,Shoulder/Lap Belt(s),M,a60b15b7-cf87-4173-8f9b-4826287f94fa,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Ten o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.2.1 7:07,43,39.0135105,-77.0529215,2,2,교차로가 아닌 차선의 사고,기타
7710,N,Apparently Normal,No Misuse,N,No Injury,4f90ea32-6bb7-49b7-915c-d742aa93eb42,D,MSP6315003W,Shoulder/Lap Belt(s),M,0862cb7a-720f-45cc-94f5-b3ffea377584,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015.2.6 7:58,31,39.093873,-76.787795,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7711,N,Apparently Normal,No Misuse,Y,No Injury,db307321-526c-4c4b-bd5e-0f05be5506cb,D,MSP6317001L,Shoulder/Lap Belt(s),M,bbfabe3d-3a7a-416d-abef-127fd5f4dd30,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.1.16 11:14,19,38.59422233,-77.01449083,2,2,교차로가 아닌 차선의 사고,기타
7716,N,Apparently Normal,No Misuse,N,No Injury,f4bb2001-92f5-4969-a47c-6a07651cb7d3,D,MSP6321001B,Shoulder/Lap Belt(s),M,b79702bd-e249-4767-825e-a9b573817e89,Same Direction Left Turn,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Slowing or Stopping,2015.1.5 13:50,83,38.47364121,-76.81691051,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7717,N,Apparently Normal,No Misuse,Y,No Injury,7665a5c6-ac2b-45f3-8909-5c4d51d4954f,D,MSP6321001B,Shoulder/Lap Belt(s),M,0778852c-5bfc-45ec-9542-ee41c83c52f1,Same Direction Left Turn,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Pickup Truck,Functional,N,Moving Constant Speed,2015.1.5 13:50,64,38.47364121,-76.81691051,2,2,교차로가 아닌 차선의 사고,기타
7727,N,Apparently Normal,No Misuse,N,No Injury,2a4e8a0e-6c4b-489e-890e-4244d0cfbfb5,D,MSP63600008,Shoulder/Lap Belt(s),M,b7b14f88-eb14-48e3-9ae8-aca075b107d7,Same Direction Rear End,Y,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Six o'clock,Passenger Car,Superficial,N,Stopped in Traffic Lane,2015.1.27 17:39,48,38.07885968,-75.57343841,2,0,교차로가 아닌 차선의 사고,자차 사고
7730,N,Apparently Normal,No Misuse,N,No Injury,077b7b50-a149-463f-a78d-c5f818426b3f,D,MSP6367004C,Shoulder/Lap Belt(s),M,5d48da0c-f2e8-4b67-93bf-80bbce6562b8,Same Direction Sideswipe,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,One o'clock,Pickup Truck,Disabling,N,Moving Constant Speed,2015.3.11 23:20,29,38.8845145,-76.71979883,2,2,교차로가 아닌 차선의 사고,기타
7731,N,Apparently Normal,No Misuse,N,No Injury,58ec0cf7-913e-4137-840f-3e0afdbb6b13,D,MSP6367004L,Shoulder/Lap Belt(s),M,120c4d08-d05a-4a9d-b065-dbc4b90ad061,Same Direction Sideswipe,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,One o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.3.31 14:31,28,38.87964633,-76.843777,2,2,교차로가 아닌 차선의 사고,기타
7732,N,Apparently Normal,No Misuse,Y,No Injury,d66ebaee-9370-431f-8096-a43d0fcb60cb,D,MSP6367004L,Shoulder/Lap Belt(s),M,7073cdf0-7ccd-4903-8987-fdae82b4974a,Same Direction Sideswipe,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Seven o'clock,Passenger Car,Functional,Y,Changing Lanes,2015.3.31 14:31,52,38.87964633,-76.843777,2,0,교차로가 아닌 차선의 사고,자차 사고
7738,N,Apparently Normal,No Misuse,N,No Injury,511bf9ba-259e-43da-8a2a-9e4e538f3ee2,D,MSP6369000D,Shoulder/Lap Belt(s),M,00ca09ed-8fe7-4b8b-b129-65bc39c98beb,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Six o'clock,Pickup Truck,Superficial,N,Moving Constant Speed,2015.1.8 16:25,50,38.31803967,-76.48737217,2,3,교차로가 아닌 차선의 사고,등속 주행 중 측면 추돌 사고
7739,N,Apparently Normal,No Misuse,Y,No Injury,6cb80f35-7c0b-4fb2-946b-14c98a842946,D,MSP6369000D,Shoulder/Lap Belt(s),M,54d4948a-2608-4926-93cd-55c081beba16,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Pickup Truck,Superficial,N,Moving Constant Speed,2015.1.8 16:25,44,38.31803967,-76.48737217,2,3,교차로가 아닌 차선의 사고,등속 주행 중 측면 추돌 사고
7740,N,Apparently Normal,No Misuse,N,No Injury,405c293f-e41d-4022-a273-27244280ff5c,D,MSP6375001N,Shoulder/Lap Belt(s),M,56a9693f-0867-4f9b-9edf-7c79ec6a8141,Same Direction Left Turn,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Five o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.1.11 19:21,53,39.28662,-77.530703,2,2,교차로가 아닌 차선의 사고,기타
7741,N,Apparently Normal,No Misuse,Y,No Injury,c82d13c0-1a73-4f7f-a66e-cfda3cd722bc,D,MSP6375001N,Shoulder/Lap Belt(s),M,627cfc79-118b-43b8-9cce-c59f3eeba526,Same Direction Left Turn,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Dry,Clear,Eleven o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.11 19:21,29,39.28662,-77.530703,2,2,교차로가 아닌 차선의 사고,기타
7742,N,Apparently Normal,No Misuse,N,No Injury,b1dd1fce-138c-45b1-ab0f-28f65d2ff791,D,MSP6375001P,Shoulder/Lap Belt(s),M,cbfc9eb7-1fed-4695-a21d-ef33bc8d2a4e,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Passenger Car,Disabling,N,Stopped in Traffic Lane,2015.1.13 15:39,31,39.486314,-77.553497,2,0,교차로가 아닌 차선의 사고,자차 사고
7743,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,6711bd1f-ef28-48d1-99a4-db73d2145691,D,MSP6375001P,Shoulder/Lap Belt(s),M,83ac4e12-2a64-42d5-ad47-74750421b265,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015.1.13 15:39,55,39.486314,-77.553497,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7745,N,Apparently Normal,No Misuse,N,No Injury,f04f044d-8d15-4c23-8004-4bc67f78f19a,D,MSP6375001Z,Shoulder/Lap Belt(s),M,c1587d7e-193f-4b16-ada6-2a54093dfae5,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.6 16:45,28,39.40449,-77.390764,2,2,교차로가 아닌 차선의 사고,기타
7753,N,Apparently Normal,No Misuse,N,No Injury,f295dfe8-b1e3-468e-8405-d5dabcc974e2,D,MSP6376001H,Shoulder/Lap Belt(s),M,7c70c207-1856-45c2-88bc-4238bab4b1c8,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,(Sport) Utility Vehicle,Functional,N,Slowing or Stopping,2015.2.5 17:00,36,38.88311317,-76.84402917,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7754,N,Apparently Normal,No Misuse,Y,No Injury,100b5f54-f59c-425f-9403-d4ae343ba3c9,D,MSP6376001H,Shoulder/Lap Belt(s),M,866190b0-5d6b-45ae-99a0-3ac818fe2124,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Slowing or Stopping,2015.2.5 17:00,58,38.88311317,-76.84402917,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7759,N,Apparently Normal,No Misuse,N,No Injury,7bede295-c577-4bd6-a537-61e9a48e8d83,D,MSP6376001W,Shoulder/Lap Belt(s),M,6b0108be-bc63-4bdc-b78c-49003d98228b,Same Direction Left Turn,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015.3.30 16:03,53,38.84215683,-76.86493817,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7760,N,Apparently Normal,No Misuse,N,Possible Incapacitating Injury,ecd2c81d-e09c-40e1-a0b0-b25a7294e6dc,D,MSP6376001W,Shoulder/Lap Belt(s),M,8b1323ad-c099-4ea9-a6c3-9dd7678f3b6f,Same Direction Left Turn,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.30 16:03,30,38.84215683,-76.86493817,2,2,교차로가 아닌 차선의 사고,기타
7767,N,Apparently Normal,No Misuse,Y,No Injury,da34f399-8ae3-49ba-b037-9d8953721823,D,MSP64610013,Shoulder/Lap Belt(s),M,18362de5-bbde-4179-a2b6-ffa5338c07e2,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.28 16:35,20,39.54377933,-76.3255355,2,2,교차로가 아닌 차선의 사고,기타
7779,N,Apparently Normal,No Misuse,Y,No Injury,aea7ea59-7e65-43c9-a323-d08efa2e38c8,D,MSP64670008,Shoulder/Lap Belt(s),M,f84d56d7-800e-4214-b428-c8e24b1a873e,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.14 3:49,28,39.10716958,-77.18371868,2,2,교차로가 아닌 차선의 사고,기타
7784,N,Apparently Normal,No Misuse,N,No Injury,fceabbc4-aae9-4a96-9366-c3e627d8b3e1,D,MSP6477000M,Shoulder/Lap Belt(s),M,0dd4c644-8e43-42d1-a572-29dca4745cd0,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.2.19 5:02,36,38.9662135,-77.18050733,2,3,교차로가 아닌 차선의 사고,등속 주행 중 측면 추돌 사고
7785,N,Apparently Normal,No Misuse,Y,No Injury,9db882ac-3a1d-41b0-8467-ba6d1b8c9b72,D,MSP6477000M,Shoulder/Lap Belt(s),M,04ecc535-3cd0-4f7a-984c-5c8994b1b3fd,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Eleven o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.19 5:02,49,38.9662135,-77.18050733,2,3,교차로가 아닌 차선의 사고,등속 주행 중 측면 추돌 사고
7789,N,Apparently Normal,No Misuse,Y,No Injury,cf1d6d08-d87b-4be9-9ad9-572e2f9652fb,D,MSP6477000V,Shoulder/Lap Belt(s),M,64c698dc-5d8a-4a80-95e5-91520a3c3b7d,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Eleven o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.24 9:19,59,39.052703,-77.152569,2,2,교차로가 아닌 차선의 사고,기타
7791,N,Apparently Normal,No Misuse,N,No Injury,6f941a0e-85ce-468e-bf68-52c73a20b365,D,MSP64880005,Shoulder/Lap Belt(s),M,23da29f0-e1f1-4b0c-a3f2-c32cc5292507,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Six o'clock,Passenger Car,Functional,N,Slowing or Stopping,2015.1.13 16:00,50,39.21502917,-77.2772315,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7792,N,Apparently Normal,No Misuse,Y,No Injury,5324fb41-c595-4660-b5e9-41992a00490b,D,MSP64880005,Shoulder/Lap Belt(s),M,c0904599-be94-438c-aced-65b89e5ebb6c,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Van,Functional,N,Moving Constant Speed,2015.1.13 16:00,54,39.21502917,-77.2772315,2,3,교차로가 아닌 차선의 사고,등속 주행 중 측면 추돌 사고
7793,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,d3cfc8e2-e380-41cd-81c3-8f4c77f2bb2f,D,MSP64880007,Shoulder/Lap Belt(s),M,01572c71-b912-46d3-bf53-e2e2d3bc0df1,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.17 23:45,56,39.11785547,-77.19467127,2,3,교차로가 아닌 차선의 사고,등속 주행 중 측면 추돌 사고
7799,N,Apparently Normal,No Misuse,N,No Injury,bc54a184-fbb5-44e2-b255-82ff55fc4f02,D,MSP64910006,Shoulder/Lap Belt(s),M,139cb9f4-d699-4027-b861-551aa824c15b,Same Direction Sideswipe,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.22 15:06,41,38.645608,-76.89042317,2,2,교차로가 아닌 차선의 사고,기타
7800,N,Apparently Normal,No Misuse,Y,No Injury,cbceb280-08e2-4a06-a68b-84bb95536b24,D,MSP64910006,Shoulder/Lap Belt(s),M,c4903683-b7c2-473e-8877-3a70e6af9e86,Same Direction Sideswipe,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Eight o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.3.22 15:06,50,38.645608,-76.89042317,2,2,교차로가 아닌 차선의 사고,기타
7804,Y,Apparently Normal,No Misuse,N,No Injury,674781cf-16d3-4f33-bd86-fb1a28184e49,D,MSP6497000G,Shoulder/Lap Belt(s),M,8c622aec-7316-497c-998a-022f6aac7b91,Same Direction Sideswipe,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Eleven o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.3.3 3:48,64,38.79624967,-77.01271633,2,2,교차로가 아닌 차선의 사고,기타
7805,N,Apparently Normal,No Misuse,Y,No Injury,8293db05-4ad2-48af-95ff-c8c8e727579e,D,MSP6497000G,Shoulder/Lap Belt(s),M,f8ea4ee4-1e45-43da-b716-4c6dfddc52d3,Same Direction Sideswipe,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Five o'clock,Passenger Car,Destroyed,N,Changing Lanes,2015.3.3 3:48,32,38.79624967,-77.01271633,2,0,교차로가 아닌 차선의 사고,자차 사고
7806,Y,Apparently Normal,No Misuse,Y,No Injury,a0e569e8-c8d1-43d1-80ae-0bb581dd7906,D,MSP6497000J,Shoulder/Lap Belt(s),M,e851eb78-d6d1-4bc6-9c4d-8d3cb401ee43,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Recreational Vehicle,Disabling,N,Making Left Turn,2015.3.21 19:48,56,38.70556517,-76.85893517,2,0,교차로가 아닌 차선의 사고,자차 사고
7811,N,Apparently Normal,No Misuse,N,No Injury,014a2784-8a83-48d9-a494-aac3811894e0,D,MSP65050006,Shoulder/Lap Belt(s),M,a83e74cc-ea99-4ebe-aade-2183cada0775,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Dry,Clear,Twelve o'clock,Van,Functional,N,Moving Constant Speed,2015.2.1 4:02,48,39.31397185,-77.5140059,2,2,교차로가 아닌 차선의 사고,기타
7814,N,Apparently Normal,No Misuse,Y,No Injury,c7c2b34b-2a72-4fb1-9067-284192c505ee,D,MSP65060009,Shoulder/Lap Belt(s),M,eac621a3-3493-4364-92a3-0127840498fc,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Dry,Clear,One o'clock,Pickup Truck,Functional,Y,Moving Constant Speed,2015.3.24 16:19,80,39.25212888,-75.78931332,2,2,교차로가 아닌 차선의 사고,기타
7815,N,Apparently Normal,No Misuse,Y,No Injury,dc3c7f18-643c-4ea5-a710-0e554871e9dc,D,MSP6511000B,Shoulder Belt Only,M,90cf0042-918e-4b87-9ba5-a58b52eef2a5,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,One-way Trafficway,Ice,Clear,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.22 20:48,32,38.31926279,-75.80391258,2,2,교차로가 아닌 차선의 사고,기타
7819,N,Apparently Normal,No Misuse,Y,No Injury,b44adf6f-8729-4278-a719-5b9479fcf6eb,D,MTA02320001,Shoulder/Lap Belt(s),M,13efebc6-5001-4396-bd44-35e3dc809545,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Dry,Clear,Four o'clock,Police Vehicle/Emergency,Functional,N,Starting From Parked,2015.1.1 21:15,53,39.37406833,-76.74010277,2,0,교차로가 아닌 차선의 사고,자차 사고
7823,Y,Apparently Normal,No Misuse,Y,No Injury,8bd009c6-a7af-471e-9a39-4feec6971385,D,MTA02800005,Shoulder/Lap Belt(s),M,b09ce437-a2ef-4b02-a727-37fed39956ab,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,"Holes, Ruts, Etc.","Two-way, Not Divided",Dry,Clear,Twelve o'clock,Transit Bus,Superficial,N,Slowing or Stopping,2015.2.28 15:56,45,39.24877234,-76.63980961,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7824,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,e0bdf899-56d5-4ace-a077-4efebe1e0a44,D,MTA02800005,Shoulder/Lap Belt(s),M,cd3fa976-2631-4f0f-b611-10ddda49a357,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,"Holes, Ruts, Etc.","Two-way, Not Divided",Dry,Clear,Six o'clock,Van,Superficial,N,Slowing or Stopping,2015.2.28 15:56,34,39.24877234,-76.63980961,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
7836,N,Apparently Normal,No Misuse,Y,No Injury,a2ed15d3-6a7e-4c92-8c33-b7d3813243ac,D,RD00840004,Shoulder/Lap Belt(s),M,19251f29-e929-4403-aced-c498dcdfd6b6,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Dry,Clear,Twelve o'clock,Passenger Car,Superficial,N,Slowing or Stopping,2015.1.27 11:50,25,38.96134426,-76.92412376,2,1,교차로가 아닌 차선의 사고,등속 주행 사고
